,current_time,actual_consumption,actual_pv,price_buy,price_sell,grid_energy,current_charge,money_spent,money_no_batt
745, 2014-09-05 15:45:00+0300,91.861,116.7502,0.049,0.031,-8.8266,69.2362,995.1486,1048.4189
746, 2014-09-05 16:00:00+0300,85.9877,118.4508,0.049,0.031,-15.7074,85.5204,994.6736,1047.4125
747, 2014-09-05 16:15:00+0300,95.4105,119.6019,0.049,0.031,-7.8229,102.2243,994.4688,1046.6626
748, 2014-09-05 16:30:00+0300,91.2332,120.1868,0.049,0.031,-12.2047,118.8257,994.1129,1045.765
749, 2014-09-05 16:45:00+0300,86.5565,119.8064,0.049,0.031,-16.8111,134.7168,993.6007,1044.7343
750, 2014-09-05 17:00:00+0300,91.0262,112.4003,0.049,0.031,-9.2165,149.7218,993.4278,1044.0717
751, 2014-09-05 17:15:00+0300,84.9929,104.4481,0.049,0.031,-24.6905,151.782,992.8919,1043.4686
752, 2014-09-05 17:30:00+0300,91.5754,108.2811,0.049,0.031,-19.6592,152.7715,992.4063,1042.9507
753, 2014-09-05 17:45:00+0300,96.8997,112.261,0.049,0.031,-17.2181,152.3676,991.9182,1042.4745
754, 2014-09-05 18:00:00+0300,89.4899,110.6544,0.049,0.031,-20.8008,153.3709,991.2949,1041.8184
755, 2014-09-05 18:15:00+0300,85.4952,106.8352,0.049,0.031,-18.5541,157.6889,990.7742,1041.1569
756, 2014-09-05 18:30:00+0300,90.4871,102.161,0.049,0.031,-11.2384,159.0701,990.4574,1040.795
757, 2014-09-05 18:45:00+0300,89.6691,96.4043,0.049,0.031,-8.0394,157.8715,990.2133,1040.5862
758, 2014-09-05 19:00:00+0300,90.0507,89.5437,0.049,0.031,-3.0656,154.0795,990.1174,1040.611
759, 2014-09-05 19:15:00+0300,91.9458,81.3344,0.049,0.031,-4.872,139.8469,990.0272,1041.131
760, 2014-09-05 19:30:00+0300,87.7834,72.3015,0.049,0.031,-3.1598,120.6284,989.9411,1041.8896
761, 2014-09-05 19:45:00+0300,89.1643,62.3945,0.049,0.031,8.0222,100.9037,990.3347,1043.2013
762, 2014-09-05 20:00:00+0300,84.2941,49.3101,0.049,0.031,16.234,81.1669,991.1301,1044.9155
763, 2014-09-05 20:15:00+0300,92.3349,33.514,0.049,0.031,40.071,61.4302,993.0936,1047.7978
764, 2014-09-05 20:30:00+0300,76.7639,14.9517,0.049,0.031,43.0621,41.6933,995.2036,1050.8266
765, 2014-09-05 20:45:00+0300,69.5503,2.7268,0.049,0.031,48.0736,21.9565,997.5592,1054.1009
766, 2014-09-05 21:00:00+0300,79.499,0.0094,0.049,0.031,60.7396,2.2196,1000.5355,1057.9959
767, 2014-09-05 21:15:00+0300,68.9599,0.0,0.049,0.031,68.4849,0.0,1003.8112,1061.3749
768, 2014-09-05 21:30:00+0300,73.6873,0.0,0.049,0.031,73.6873,0.0,1007.4219,1064.9856
769, 2014-09-05 21:45:00+0300,72.6106,0.0,0.049,0.031,72.6106,0.0,1010.9798,1068.5435
770, 2014-09-05 22:00:00+0300,68.1835,0.0,0.049,0.031,68.1835,0.0,1014.3208,1071.8845
771, 2014-09-05 22:15:00+0300,59.4331,0.0,0.049,0.031,59.4331,0.0,1017.233,1074.7968
772, 2014-09-05 22:30:00+0300,59.2954,0.0,0.049,0.031,59.2954,0.0,1020.1385,1077.7022
773, 2014-09-05 22:45:00+0300,59.5788,0.0,0.049,0.031,59.5788,0.0,1023.0579,1080.6216
774, 2014-09-05 23:00:00+0300,53.9054,0.0,0.049,0.031,53.9054,0.0,1025.6992,1083.263
775, 2014-09-05 23:15:00+0300,50.9283,0.0,0.049,0.031,50.9283,0.0,1028.1947,1085.7584
776, 2014-09-05 23:30:00+0300,55.5905,0.0,0.049,0.031,55.5905,0.0,1030.9186,1088.4824
777, 2014-09-05 23:45:00+0300,56.2769,0.0,0.049,0.031,56.2769,0.0,1033.6762,1091.24
778, 2014-09-06 00:00:00+0300,53.5902,0.0,0.049,0.031,53.5902,0.0,1036.3021,1093.8659
779, 2014-09-06 00:15:00+0300,55.4381,0.0,0.049,0.031,55.4381,0.0,1039.0186,1096.5823
780, 2014-09-06 00:30:00+0300,57.1304,0.0,0.049,0.031,57.1304,0.0,1041.818,1099.3817
781, 2014-09-06 00:45:00+0300,44.7189,0.0,0.049,0.031,44.7189,0.0,1044.0092,1101.573
782, 2014-09-06 01:00:00+0300,54.8963,0.0,0.031,0.031,54.8963,7.1174,1045.9432,1103.2747
783, 2014-09-06 01:15:00+0300,47.4655,0.0,0.031,0.031,47.4655,18.6343,1047.7905,1104.7462
784, 2014-09-06 01:30:00+0300,53.5744,0.0,0.031,0.031,53.5744,33.7377,1049.9441,1106.407
785, 2014-09-06 01:45:00+0300,53.0285,0.0,0.031,0.031,53.0285,51.4331,1052.1655,1108.0509
786, 2014-09-06 02:00:00+0300,54.2776,0.0,0.031,0.031,54.2776,69.1663,1054.4267,1109.7335
787, 2014-09-06 02:15:00+0300,54.8316,0.0,0.031,0.031,54.8316,86.5173,1056.6927,1111.4332
788, 2014-09-06 02:30:00+0300,53.3088,0.0,0.031,0.031,53.3088,104.3297,1058.9265,1113.0858
789, 2014-09-06 02:45:00+0300,54.6284,0.0,0.031,0.031,54.6284,122.1422,1061.2012,1114.7793
790, 2014-09-06 03:00:00+0300,51.8182,0.0,0.031,0.031,51.8186,139.9546,1063.3889,1116.3857
791, 2014-09-06 03:15:00+0300,55.2017,0.0,0.031,0.031,55.2016,157.7671,1065.6814,1118.0969
792, 2014-09-06 03:30:00+0300,52.9456,0.0,0.031,0.031,52.9491,175.5796,1067.9039,1119.7382
793, 2014-09-06 03:45:00+0300,53.3055,0.0,0.031,0.031,53.308,193.3921,1070.1376,1121.3907
794, 2014-09-06 04:00:00+0300,54.8492,0.0,0.031,0.031,54.8541,211.2046,1072.4192,1123.091
795, 2014-09-06 04:15:00+0300,48.2883,0.0,0.031,0.031,51.2006,229.0171,1074.4974,1124.588
796, 2014-09-06 04:30:00+0300,54.6631,0.0,0.031,0.031,64.0683,246.8296,1076.7732,1126.2825
797, 2014-09-06 04:45:00+0300,59.6276,0.0,0.031,0.031,76.271,264.6421,1079.2029,1128.131
798, 2014-09-06 05:00:00+0300,49.6872,0.0,0.031,0.031,62.2061,282.4546,1081.3245,1129.6713
799, 2014-09-06 05:15:00+0300,53.1995,0.0,0.031,0.031,71.9495,300.0,1083.5462,1131.3205
800, 2014-09-06 05:30:00+0300,55.0767,0.0,0.031,0.031,73.8267,300.0,1085.2536,1133.0278
801, 2014-09-06 05:45:00+0300,52.3612,0.0,0.031,0.031,71.1112,300.0,1086.8768,1134.651
802, 2014-09-06 06:00:00+0300,54.3072,0.0,0.031,0.031,73.0572,300.0,1088.5603,1136.3346
803, 2014-09-06 06:15:00+0300,55.2384,0.0,0.031,0.031,73.9884,300.0,1090.2727,1138.0469
804, 2014-09-06 06:30:00+0300,53.2634,0.0,0.031,0.031,72.0134,300.0,1091.9238,1139.6981
805, 2014-09-06 06:45:00+0300,53.5671,0.0,0.031,0.031,72.3171,300.0,1093.5844,1141.3587
806, 2014-09-06 07:00:00+0300,53.1237,0.0,0.031,0.031,71.8737,300.0,1095.2313,1143.0055
807, 2014-09-06 07:15:00+0300,52.3485,0.0,0.031,0.031,71.0985,300.0,1096.8541,1144.6283
808, 2014-09-06 07:30:00+0300,54.5032,0.0,0.031,0.031,73.2532,300.0,1098.5437,1146.3179
809, 2014-09-06 07:45:00+0300,60.0137,0.0622,0.031,0.031,78.7014,300.0,1100.4022,1148.1764
810, 2014-09-06 08:00:00+0300,52.0984,1.1431,0.031,0.031,69.7054,300.0,1101.9818,1149.756
811, 2014-09-06 08:15:00+0300,56.0386,5.4855,0.031,0.031,69.3031,300.0,1103.5489,1151.3232
812, 2014-09-06 08:30:00+0300,53.1933,8.6692,0.031,0.031,63.2741,299.9998,1104.9292,1152.7034
813, 2014-09-06 08:45:00+0300,48.3966,9.4686,0.031,0.031,50.7266,299.9858,1106.1355,1153.9102
814, 2014-09-06 09:00:00+0300,54.2762,10.6257,0.049,0.031,43.6505,280.2489,1107.3556,1156.0491
815, 2014-09-06 09:15:00+0300,53.2142,12.0314,0.049,0.031,41.1827,260.5121,1108.4548,1158.067
816, 2014-09-06 09:30:00+0300,53.9094,13.1479,0.049,0.031,40.7614,240.7753,1109.5334,1160.0643
817, 2014-09-06 09:45:00+0300,54.639,2.5979,0.049,0.031,52.041,221.0384,1111.1647,1162.6144
818, 2014-09-06 10:00:00+0300,55.6923,7.2704,0.049,0.031,29.6719,201.3016,1112.6186,1164.987
819, 2014-09-06 10:15:00+0300,50.4911,10.289,0.049,0.031,25.1406,181.5647,1113.6697,1166.9569
820, 2014-09-06 10:30:00+0300,54.5615,11.8059,0.049,0.031,53.2185,161.8279,1114.846,1169.052
821, 2014-09-06 10:45:00+0300,53.618,12.7066,0.049,0.031,22.4666,142.0911,1115.9319,1171.0566
822, 2014-09-06 11:00:00+0300,54.1795,12.6403,0.049,0.031,22.7891,122.3542,1117.0486,1173.092
823, 2014-09-06 11:15:00+0300,52.696,15.8331,0.049,0.031,18.1129,102.6174,1117.9361,1174.8983
824, 2014-09-06 11:30:00+0300,53.8529,23.6064,0.049,0.031,11.4966,82.8805,1118.4995,1176.3804
825, 2014-09-06 11:45:00+0300,53.2771,30.3834,0.049,0.031,4.152,63.145,1118.7026,1177.5022
826, 2014-09-06 12:00:00+0300,54.0915,38.0939,0.049,0.031,-1.9837,45.3763,1118.6752,1178.2861
827, 2014-09-06 12:15:00+0300,53.1355,45.7304,0.049,0.031,1.7575,34.6429,1118.5887,1178.6489
828, 2014-09-06 12:30:00+0300,56.7571,52.9164,0.049,0.031,2.6517,30.4024,1118.5828,1178.8371
829, 2014-09-06 12:45:00+0300,52.6067,60.2274,0.049,0.031,-6.1971,30.2031,1118.3407,1178.6009
830, 2014-09-06 13:00:00+0300,52.4003,67.2856,0.049,0.031,-13.0645,32.0292,1117.9389,1178.1394
831, 2014-09-06 13:15:00+0300,57.1075,74.0294,0.049,0.031,-13.6326,35.487,1117.5271,1177.6148
832, 2014-09-06 13:30:00+0300,54.0615,80.4007,0.049,0.031,-23.5292,39.5469,1116.8431,1176.7983
833, 2014-09-06 13:45:00+0300,61.4057,86.4132,0.049,0.031,-20.3021,48.2885,1116.3531,1176.0231
834, 2014-09-06 14:00:00+0300,52.7524,92.0212,0.049,0.031,-32.2694,61.7608,1115.5754,1174.8058
835, 2014-09-06 14:15:00+0300,55.2126,97.4384,0.049,0.031,-29.5622,77.6697,1114.7855,1173.4968
836, 2014-09-06 14:30:00+0300,54.2227,102.1432,0.049,0.031,-35.9943,94.9673,1113.8644,1172.0112
837, 2014-09-06 14:45:00+0300,49.4611,106.4065,0.049,0.031,-40.8268,112.7624,1112.6798,1170.2459
838, 2014-09-06 15:00:00+0300,54.5145,110.1851,0.049,0.031,-37.2132,130.5739,1111.5353,1168.5201
839, 2014-09-06 15:15:00+0300,52.6346,113.4719,0.049,0.031,-42.1155,148.3864,1110.2305,1166.6342
840, 2014-09-06 15:30:00+0300,55.5068,116.2622,0.049,0.031,-42.0107,166.1989,1108.9284,1164.7508
841, 2014-09-06 15:45:00+0300,54.4369,118.5295,0.049,0.031,-45.3432,184.0114,1107.5228,1162.7639
842, 2014-09-06 16:00:00+0300,52.7412,120.2459,0.049,0.031,-48.7547,201.8239,1106.0114,1160.6712
843, 2014-09-06 16:15:00+0300,54.3447,121.233,0.049,0.031,-64.0372,219.6364,1104.5191,1158.5977
844, 2014-09-06 16:30:00+0300,55.0076,121.7527,0.049,0.031,-66.745,237.4489,1103.0312,1156.5286
845, 2014-09-06 16:45:00+0300,55.203,121.6272,0.049,0.031,-66.4242,255.2614,1101.5533,1154.4695
846, 2014-09-06 17:00:00+0300,52.5826,121.1602,0.049,0.031,-68.5775,273.0739,1100.0087,1152.3436
847, 2014-09-06 17:15:00+0300,55.4633,119.8399,0.049,0.031,-64.3766,290.8864,1098.5942,1150.3479
848, 2014-09-06 17:30:00+0300,55.9354,117.9141,0.049,0.031,-61.9787,300.0,1096.9703,1148.4265
849, 2014-09-06 17:45:00+0300,53.7247,115.5678,0.049,0.031,-61.8431,300.0,1095.0532,1146.5094
850, 2014-09-06 18:00:00+0300,52.3786,112.6341,0.049,0.031,-60.2555,300.0,1093.1852,1144.6415
851, 2014-09-06 18:15:00+0300,57.4843,108.8332,0.049,0.031,-51.3489,300.0,1091.5934,1143.0497
852, 2014-09-06 18:30:00+0300,53.1585,103.4096,0.049,0.031,-50.2511,300.0,1090.0356,1141.4919
853, 2014-09-06 18:45:00+0300,52.7718,84.1027,0.049,0.031,-31.3309,300.0,1089.0644,1140.5206
854, 2014-09-06 19:00:00+0300,53.3572,61.8439,0.049,0.031,-8.4867,300.0,1088.8013,1140.2575
855, 2014-09-06 19:15:00+0300,57.6087,65.1532,0.049,0.031,-7.5449,299.9952,1088.5673,1140.0237
856, 2014-09-06 19:30:00+0300,51.8146,70.6945,0.049,0.031,-18.8795,299.9994,1087.9821,1139.4384
857, 2014-09-06 19:45:00+0300,58.1701,64.5339,0.049,0.031,-6.3639,299.9986,1087.7848,1139.2411
858, 2014-09-06 20:00:00+0300,52.6388,52.4093,0.049,0.031,0.2294,299.9972,1087.796,1139.2524
859, 2014-09-06 20:15:00+0300,52.4911,35.5428,0.049,0.031,14.8434,286.6758,1088.0064,1140.0828
860, 2014-09-06 20:30:00+0300,54.2027,15.1292,0.049,0.031,28.3388,266.9399,1089.0023,1141.9974
861, 2014-09-06 20:45:00+0300,59.8583,2.5218,0.049,0.031,42.623,247.203,1090.893,1144.8069
862, 2014-09-06 21:00:00+0300,52.0208,0.0,0.049,0.031,33.8248,227.4662,1092.5233,1147.3559
863, 2014-09-06 21:15:00+0300,52.283,0.0,0.049,0.031,33.533,207.7294,1094.1664,1149.9178
864, 2014-09-06 21:30:00+0300,54.1553,0.0,0.049,0.031,35.4054,187.9925,1095.9012,1152.5714
865, 2014-09-06 21:45:00+0300,61.0188,0.0,0.049,0.031,42.291,168.2557,1097.9724,1155.5613
866, 2014-09-06 22:00:00+0300,51.8992,0.0,0.049,0.031,33.5235,148.5189,1099.5967,1158.1044
867, 2014-09-06 22:15:00+0300,51.1084,0.0,0.049,0.031,32.3584,128.7821,1101.1823,1160.6087
868, 2014-09-06 22:30:00+0300,54.5578,0.0,0.049,0.031,35.8078,109.0452,1102.9369,1163.282
869, 2014-09-06 22:45:00+0300,54.221,0.0,0.049,0.031,35.4771,89.3084,1104.675,1165.9389
870, 2014-09-06 23:00:00+0300,53.6958,0.0,0.049,0.031,35.2659,69.5716,1106.3873,1168.57
871, 2014-09-06 23:15:00+0300,55.966,0.0,0.049,0.031,37.216,49.8348,1108.2109,1171.3123
872, 2014-09-06 23:30:00+0300,56.9566,0.0,0.049,0.031,38.2066,30.0979,1110.083,1174.1032
873, 2014-09-06 23:45:00+0300,46.5002,0.0,0.049,0.031,27.7508,10.3611,1111.4428,1176.3817
874, 2014-09-07 00:00:00+0300,56.398,0.0,0.049,0.031,37.8422,0.0,1113.724,1179.1452
875, 2014-09-07 00:15:00+0300,51.677,0.0,0.049,0.031,36.5088,0.0,1116.2561,1181.6774
876, 2014-09-07 00:30:00+0300,54.6151,0.0,0.049,0.031,54.6151,0.0,1118.9323,1184.3535
877, 2014-09-07 00:45:00+0300,51.6162,0.0,0.049,0.031,51.6162,0.0,1121.4615,1186.8827
878, 2014-09-07 01:00:00+0300,54.9259,0.0,0.031,0.031,54.9259,11.4085,1123.5365,1188.5854
879, 2014-09-07 01:15:00+0300,55.0716,0.0,0.031,0.031,55.0716,24.6565,1125.676,1190.2926
880, 2014-09-07 01:30:00+0300,56.2893,0.0,0.031,0.031,56.2893,41.7474,1127.9786,1192.0376
881, 2014-09-07 01:45:00+0300,48.1829,0.0,0.031,0.031,48.1829,59.5457,1130.0531,1193.5312
882, 2014-09-07 02:00:00+0300,53.7767,0.0,0.031,0.031,53.7767,77.329,1132.3005,1195.1983
883, 2014-09-07 02:15:00+0300,51.8668,0.0,0.031,0.031,51.8667,95.133,1134.4893,1196.8062
884, 2014-09-07 02:30:00+0300,53.6246,0.0,0.031,0.031,53.6246,112.9455,1136.7329,1198.4686
885, 2014-09-07 02:45:00+0300,57.4929,0.0,0.031,0.031,57.493,130.758,1139.0965,1200.2508
886, 2014-09-07 03:00:00+0300,53.5147,0.0,0.031,0.031,53.5168,148.5705,1141.3367,1201.9098
887, 2014-09-07 03:15:00+0300,51.1078,0.0,0.031,0.031,51.1065,166.383,1143.5023,1203.4941
888, 2014-09-07 03:30:00+0300,54.9676,0.0,0.031,0.031,54.9787,184.1955,1145.7875,1205.1981
889, 2014-09-07 03:45:00+0300,49.6447,0.0,0.031,0.031,49.6551,202.008,1147.9077,1206.7371
890, 2014-09-07 04:00:00+0300,53.0088,0.0,0.031,0.031,53.0189,219.8205,1150.1323,1208.3804
891, 2014-09-07 04:15:00+0300,53.4769,0.0,0.031,0.031,62.1001,237.633,1152.3713,1210.0382
892, 2014-09-07 04:30:00+0300,53.8061,0.0,0.031,0.031,71.8582,255.4455,1154.6205,1211.7062
893, 2014-09-07 04:45:00+0300,52.6153,0.0,0.031,0.031,71.3411,273.258,1156.8329,1213.3372
894, 2014-09-07 05:00:00+0300,54.7577,0.0,0.031,0.031,73.1207,291.0705,1159.1116,1215.0347
895, 2014-09-07 05:15:00+0300,53.204,0.0,0.031,0.031,71.954,300.0,1161.0523,1216.684
896, 2014-09-07 05:30:00+0300,56.1131,0.0,0.031,0.031,74.8631,300.0,1162.7918,1218.4235
897, 2014-09-07 05:45:00+0300,49.1422,0.0,0.031,0.031,67.8922,300.0,1164.3152,1219.947
898, 2014-09-07 06:00:00+0300,53.9981,0.0,0.031,0.031,72.7481,300.0,1165.9892,1221.6209
899, 2014-09-07 06:15:00+0300,53.896,0.0,0.031,0.031,72.646,300.0,1167.6599,1223.2917
900, 2014-09-07 06:30:00+0300,54.7912,0.0,0.031,0.031,73.5412,300.0,1169.3585,1224.9902
901, 2014-09-07 06:45:00+0300,52.9587,0.0,0.031,0.031,71.7087,300.0,1171.0002,1226.6319
902, 2014-09-07 07:00:00+0300,54.5949,0.0,0.031,0.031,73.3449,300.0,1172.6926,1228.3244
903, 2014-09-07 07:15:00+0300,50.6351,0.0,0.031,0.031,69.3851,300.0,1174.2623,1229.894
904, 2014-09-07 07:30:00+0300,53.4475,0.0,0.031,0.031,72.1975,300.0,1175.9192,1231.5509
905, 2014-09-07 07:45:00+0300,55.5515,0.0366,0.031,0.031,74.2648,300.0,1177.6401,1233.2719
906, 2014-09-07 08:00:00+0300,51.0315,0.9567,0.031,0.031,68.8247,300.0,1179.1925,1234.8242
907, 2014-09-07 08:15:00+0300,53.5483,3.8181,0.031,0.031,68.4801,300.0,1180.7341,1236.3658
908, 2014-09-07 08:30:00+0300,53.1997,6.9783,0.031,0.031,54.4643,300.0,1182.167,1237.7987
909, 2014-09-07 08:45:00+0300,53.4314,9.2863,0.031,0.031,44.1451,299.9903,1183.5352,1239.1672
910, 2014-09-07 09:00:00+0300,57.6525,13.3431,0.049,0.031,44.3094,280.2535,1184.7876,1241.3384
911, 2014-09-07 09:15:00+0300,48.4811,14.7303,0.049,0.031,33.7508,260.5166,1185.5226,1242.9921
912, 2014-09-07 09:30:00+0300,56.2442,14.0898,0.049,0.031,42.1543,240.7798,1186.6694,1245.0577
913, 2014-09-07 09:45:00+0300,47.6681,14.431,0.049,0.031,33.2371,221.043,1187.3793,1246.6863
914, 2014-09-07 10:00:00+0300,55.3072,6.8603,0.049,0.031,29.697,201.3061,1188.8344,1249.0602
915, 2014-09-07 10:15:00+0300,54.7217,10.2429,0.049,0.031,62.8402,181.5693,1190.0952,1251.2397
916, 2014-09-07 10:30:00+0300,54.8949,11.9582,0.049,0.031,45.3381,161.8324,1191.2803,1253.3436
917, 2014-09-07 10:45:00+0300,51.9125,12.8837,0.049,0.031,36.3106,142.0956,1192.274,1255.256
918, 2014-09-07 11:00:00+0300,54.6119,12.829,0.049,0.031,23.0329,122.3588,1193.4026,1257.3033
919, 2014-09-07 11:15:00+0300,53.2586,15.3481,0.049,0.031,19.1605,102.6219,1194.3414,1259.161
920, 2014-09-07 11:30:00+0300,54.9727,22.8082,0.049,0.031,13.415,82.8851,1194.9988,1260.737
921, 2014-09-07 11:45:00+0300,55.7676,29.3019,0.049,0.031,7.7287,63.1487,1195.3768,1262.0338
922, 2014-09-07 12:00:00+0300,54.2598,36.7621,0.049,0.031,-0.5664,44.5016,1195.3701,1262.8912
923, 2014-09-07 12:15:00+0300,56.0939,44.1432,0.049,0.031,4.3445,32.1242,1195.3795,1263.4768
924, 2014-09-07 12:30:00+0300,54.5832,51.3681,0.049,0.031,1.5324,26.8314,1195.3233,1263.6344
925, 2014-09-07 12:45:00+0300,48.569,58.3378,0.049,0.031,-8.3463,26.1831,1195.0014,1263.3315
926, 2014-09-07 13:00:00+0300,54.7468,68.7454,0.049,0.031,-12.1111,27.9291,1194.6244,1262.8976
927, 2014-09-07 13:15:00+0300,55.2964,76.6136,0.049,0.031,-17.9886,31.7879,1194.0895,1262.2367
928, 2014-09-07 13:30:00+0300,57.9382,79.6412,0.049,0.031,-18.6862,36.1714,1193.5598,1261.5639
929, 2014-09-07 13:45:00+0300,47.1486,83.6752,0.049,0.031,-32.0211,44.8034,1192.7091,1260.4316
930, 2014-09-07 14:00:00+0300,53.7052,88.8554,0.049,0.031,-29.7513,57.8809,1192.0462,1259.342
931, 2014-09-07 14:15:00+0300,57.5073,93.8256,0.049,0.031,-25.7422,73.881,1191.4424,1258.2161
932, 2014-09-07 14:30:00+0300,52.49,98.531,0.049,0.031,-36.239,91.3397,1190.5849,1256.7888
933, 2014-09-07 14:45:00+0300,53.0254,102.6692,0.049,0.031,-34.8811,109.1475,1189.627,1255.2499
934, 2014-09-07 15:00:00+0300,56.4905,106.4095,0.049,0.031,-31.6377,126.9599,1188.6608,1253.7024
935, 2014-09-07 15:15:00+0300,51.1296,109.6661,0.049,0.031,-40.3466,144.7723,1187.4274,1251.8877
936, 2014-09-07 15:30:00+0300,55.9772,112.4417,0.049,0.031,-37.8319,162.5848,1186.2582,1250.1373
937, 2014-09-07 15:45:00+0300,48.9252,114.5661,0.049,0.031,-59.0253,180.3973,1184.8046,1248.1025
938, 2014-09-07 16:00:00+0300,54.5008,116.0862,0.049,0.031,-61.5854,198.2098,1183.4767,1246.1933
939, 2014-09-07 16:15:00+0300,54.2403,117.0676,0.049,0.031,-62.8273,216.0223,1182.1103,1244.2457
940, 2014-09-07 16:30:00+0300,54.2223,117.4628,0.049,0.031,-63.2405,233.8348,1180.7311,1242.2852
941, 2014-09-07 16:45:00+0300,53.2837,117.4874,0.049,0.031,-64.2036,251.6473,1179.322,1240.2949
942, 2014-09-07 17:00:00+0300,54.8745,117.0561,0.049,0.031,-62.1816,269.4598,1177.9757,1238.3673
943, 2014-09-07 17:15:00+0300,55.6327,116.0272,0.049,0.031,-60.3944,287.2723,1176.6847,1236.4951
944, 2014-09-07 17:30:00+0300,57.2673,114.3783,0.049,0.031,-57.111,300.0,1175.3296,1234.7246
945, 2014-09-07 17:45:00+0300,50.4376,112.0717,0.049,0.031,-61.6341,300.0,1173.4189,1232.814
946, 2014-09-07 18:00:00+0300,54.2271,109.0374,0.049,0.031,-54.8103,300.0,1171.7198,1231.1148
947, 2014-09-07 18:15:00+0300,50.8711,105.1339,0.049,0.031,-54.2628,300.0,1170.0377,1229.4327
948, 2014-09-07 18:30:00+0300,54.763,100.3464,0.049,0.031,-45.5834,300.0,1168.6246,1228.0196
949, 2014-09-07 18:45:00+0300,52.9792,94.4825,0.049,0.031,-41.5033,300.0,1167.338,1226.733
950, 2014-09-07 19:00:00+0300,57.0457,87.4618,0.049,0.031,-30.4161,300.0,1166.3951,1225.7901
951, 2014-09-07 19:15:00+0300,55.823,79.0868,0.049,0.031,-23.2638,299.9997,1165.6739,1225.0689
952, 2014-09-07 19:30:00+0300,52.0482,70.2677,0.049,0.031,-18.2195,300.0,1165.1091,1224.5041
953, 2014-09-07 19:45:00+0300,58.732,60.4206,0.049,0.031,-1.6886,299.999,1165.0567,1224.4518
954, 2014-09-07 20:00:00+0300,50.9495,47.0085,0.049,0.031,3.9405,299.992,1165.2495,1224.6449
955, 2014-09-07 20:15:00+0300,53.9677,30.4441,0.049,0.031,19.9865,282.8528,1165.6043,1225.7975
956, 2014-09-07 20:30:00+0300,53.5912,11.3506,0.049,0.031,31.7115,263.1165,1166.7554,1227.8673
957, 2014-09-07 20:45:00+0300,53.3257,1.5274,0.049,0.031,39.3432,243.3797,1168.3748,1230.4055
958, 2014-09-07 21:00:00+0300,54.8459,0.0,0.049,0.031,38.9915,223.6428,1170.1435,1233.0929
